N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time
12,84,0.7415990261535121,0.4210526315789473,2,16,12.470799999999969,0.7794249999999979,16,0.0124,31,0.4822461605072021,12.862799999999982,0.8039249999999989,16,0.0192,43,0.6433711051940918,13.965899999999998,0.8728687499999999,16,0.0608,77,1.0979740619659424,14.114400000000003,0.8821500000000002,16,0.0981,130,1.940968036651611,13.873599999999998,,16,0.0889,114,1.74884295463562,13.768499999999992,,16,0.0612,173,2.687990188598633,13.806899999999985,,16,0.0595,147,2.384428024291992,13.964099999999982,,16,0.1056,175,2.934051036834717,13.878599999999995,,16,0.07,233,3.958098888397217,14.20509999999999,0.8878187499999993,16,0.1418,272,4.7404069900512695
12,58,0.743857044803188,0.4210526315789473,2,16,12.175299999999938,0.7609562499999961,16,0.0127,30,0.4677140712738037,12.94869999999997,0.8092937499999981,16,0.0269,41,0.6260600090026855,13.815599999999986,0.8634749999999991,16,0.0682,110,1.6193010807037354,13.407099999999971,,16,0.0529,123,1.867297649383545,13.555199999999983,,16,0.0736,107,1.6703312397003174,13.84809999999999,0.8655062499999994,16,0.0751,149,2.291921854019165,13.806299999999974,,16,0.0751,163,2.6118948459625244,13.535899999999993,,16,0.0526,183,3.1069068908691406,14.763599999999991,0.9227249999999996,16,0.2551,245,4.0618040561676025,14.105299999999994,,16,0.0935,308,5.33200216293335
12,28,0.7487164853271606,0.4210526315789473,2,16,12.14689999999997,0.7591812499999981,16,0.0111,27,0.427541971206665,12.9599,0.80999375,16,0.0286,49,0.7350740432739258,13.123599999999987,0.8202249999999993,16,0.0372,75,1.1462771892547607,13.507399999999986,0.8442124999999991,16,0.0544,90,1.3660941123962402,13.41559999999997,,16,0.052,95,1.4830491542816162,13.874799999999992,0.8671749999999995,16,0.0796,152,2.335418701171875,13.751899999999996,,16,0.0617,182,2.931208848953247,14.214099999999988,0.8883812499999992,16,0.1402,291,4.74181604385376,14.531799999999986,0.9082374999999993,16,0.1665,222,3.6827781200408936,14.353499999999988,,16,0.1345,219,3.8127050399780273
12,12,0.7576124211266979,0.4210526315789473,2,16,12.036499999999974,0.7522812499999983,16,0.0117,31,0.5524041652679443,12.810899999999975,0.8006812499999986,16,0.0263,73,1.0755767822265625,13.44619999999998,0.8403874999999987,16,0.0666,88,1.2867581844329834,13.63659999999999,0.8522874999999994,16,0.0673,125,1.8742940425872805,14.091799999999983,0.8807374999999991,16,0.1329,129,1.975059986114502,13.718699999999965,,16,0.0842,112,1.7641968727111816,10.837399999999972,,15,0.0065,122,2.2057220935821533,14.263299999999989,0.8914562499999993,16,0.1602,223,3.61606502532959,15.112799999999996,0.9445499999999998,16,0.2998,291,4.6784820556640625,14.059999999999986,,16,0.1301,288,5.045605182647705
12,53,0.7676672481322191,0.4210526315789473,2,16,12.178599999999948,0.7611624999999967,16,0.0124,27,0.4256646633148193,12.941199999999984,0.808824999999999,16,0.0296,72,1.0713069438934326,12.826399999999987,,16,0.0271,68,1.0668010711669922,14.109699999999991,0.8818562499999995,16,0.1195,92,1.4046587944030762,13.92459999999998,,16,0.104,139,2.141439437866211,13.723099999999976,,16,0.0737,102,1.6235251426696775,13.64739999999999,,16,0.0559,129,2.101271867752075,13.43679999999998,,16,0.0471,178,2.9931461811065674,14.9095,0.93184375,16,0.2571,193,3.206110954284668,14.50570000000001,,16,0.1461,238,4.1125030517578125
12,17,0.7796031200898046,0.4210526315789473,2,16,12.025699999999985,0.751606249999999,16,0.0102,33,0.5108480453491211,12.815899999999967,0.800993749999998,16,0.0269,53,0.80401611328125,13.279699999999975,0.8299812499999986,16,0.0503,80,1.180347919464111,13.561900000000003,0.8476187500000002,16,0.0659,143,2.1095218658447266,14.001999999999978,0.8751249999999986,16,0.1055,118,1.8117761611938477,13.757600000000004,,16,0.0765,123,1.924232006072998,14.245499999999996,0.8903437499999998,16,0.1441,145,2.3274459838867188,13.26749999999997,,16,0.0447,178,3.0188000202178955,15.0018,0.9376125,16,0.2719,267,4.289574861526489,13.938599999999989,,16,0.0828,303,5.222775220870972
12,66,0.8638330031100754,0.3157894736842105,2,18,12.47689999999997,0.6931611111111095,18,0.0266,35,0.5274641513824463,13.563199999999975,0.7535111111111098,18,0.0839,56,0.8214261531829834,14.351999999999975,0.7973333333333321,18,0.1369,67,0.9861888885498048,15.575399999999982,0.8652999999999991,18,0.2524,147,2.116178274154663,14.503500000000011,,18,0.1523,145,2.2064802646636963,15.74269999999998,0.8745944444444433,18,0.2674,142,2.2535500526428223,16.135799999999982,0.8964333333333323,18,0.3148,119,1.9179210662841797,14.621199999999932,,18,0.1727,218,3.689851999282837,15.895499999999998,,18,0.2868,209,3.5326342582702637,15.530399999999988,,18,0.276,203,3.60180926322937
12,9,0.8681413551380643,0.3684210526315789,2,16,11.908899999999988,0.7443062499999993,16,0.0085,31,0.4838728904724121,12.701300000000003,0.7938312500000003,16,0.0212,59,0.8586010932922363,12.837999999999996,0.8023749999999997,16,0.0338,82,1.2183470726013184,12.053399999999987,,16,0.0093,78,1.2450850009918213,14.009799999999972,0.8756124999999982,16,0.1318,195,2.9502573013305664,13.76439999999999,,16,0.0886,120,1.8811469078063965,13.540899999999986,,16,0.0739,217,3.5523080825805664,11.470099999999984,,14,0.0272,168,3.010392904281616,13.06049999999998,,16,0.079,178,3.184544086456299,10.397599999999972,,14,0.0107,146,2.79891300201416
12,71,0.9012265045407126,0.3684210526315789,2,18,12.478799999999968,0.6932666666666649,18,0.0275,30,0.4695339202880859,13.376599999999977,0.743144444444443,18,0.0771,43,0.646571159362793,14.472799999999976,0.804044444444443,18,0.1404,68,0.996035099029541,9.698499999999942,,18,0.0085,58,1.009242057800293,14.491899999999974,0.8051055555555542,18,0.1497,133,2.0335819721221924,15.590799999999987,0.8661555555555549,18,0.2633,131,1.9570090770721436,13.22299999999999,,18,0.0582,172,2.8951029777526855,14.536599999999972,,18,0.1584,188,3.1605911254882812,15.576299999999993,,18,0.2756,226,3.7787132263183594,15.716399999999991,0.873133333333333,18,0.2626,266,4.462145805358887
12,74,0.9350004137797044,0.3684210526315789,2,18,12.480999999999968,0.6933888888888871,18,0.0283,33,0.5065598487854004,13.459999999999988,0.7477777777777771,18,0.0808,55,0.815493106842041,14.628999999999994,0.8127222222222219,18,0.1692,104,1.5103769302368164,14.454599999999989,,18,0.1302,105,1.5512821674346924,14.351900000000008,,18,0.1537,114,1.7588438987731934,15.76329999999999,0.8757388888888884,18,0.2958,132,2.025860071182251,16.246799999999983,0.9025999999999992,18,0.3396,242,3.936789035797119,15.770499999999965,,18,0.3281,171,2.814038038253784,15.837699999999986,,18,0.2923,158,2.6545588970184326,16.362399999999994,0.9090222222222218,18,0.357,301,5.1876220703125
12,83,0.955128817140408,0.3684210526315789,2,18,12.458699999999975,0.6921499999999986,18,0.029,35,0.5352108478546143,13.400899999999984,0.7444944444444436,18,0.0748,62,0.9192948341369628,14.4805,0.8044722222222221,18,0.1446,90,1.3124957084655762,15.257299999999995,0.8476277777777776,18,0.2442,118,1.772341012954712,14.496999999999982,,18,0.1917,107,1.6832520961761477,15.52139999999999,0.8622999999999994,18,0.2746,134,2.0776138305664062,15.1774,,18,0.2524,200,3.25809097290039,16.072799999999965,0.8929333333333314,18,0.3377,205,3.381779909133911,14.710299999999998,,18,0.2838,277,4.994209051132202,16.927400000000006,0.9404111111111114,18,0.4127,243,4.210080623626709
