N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time,p11_expected_cut,p11_approx_ratio,p11_most_prob_cut,p11_most_prob_prob,p11_iterations,p11_time,p12_expected_cut,p12_approx_ratio,p12_most_prob_cut,p12_most_prob_prob,p12_iterations,p12_time,p13_expected_cut,p13_approx_ratio,p13_most_prob_cut,p13_most_prob_prob,p13_iterations,p13_time,p14_expected_cut,p14_approx_ratio,p14_most_prob_cut,p14_most_prob_prob,p14_iterations,p14_time,p15_expected_cut,p15_approx_ratio,p15_most_prob_cut,p15_most_prob_prob,p15_iterations,p15_time,p16_expected_cut,p16_approx_ratio,p16_most_prob_cut,p16_most_prob_prob,p16_iterations,p16_time,p17_expected_cut,p17_approx_ratio,p17_most_prob_cut,p17_most_prob_prob,p17_iterations,p17_time,p18_expected_cut,p18_approx_ratio,p18_most_prob_cut,p18_most_prob_prob,p18_iterations,p18_time,p19_expected_cut,p19_approx_ratio,p19_most_prob_cut,p19_most_prob_prob,p19_iterations,p19_time,p20_expected_cut,p20_approx_ratio,p20_most_prob_cut,p20_most_prob_prob,p20_iterations,p20_time
12,22,0.6444534688419141,0.4210526315789473,2,16,12.152099999999944,0.7595062499999965,16,0.0116,28,0.43994808197021484,12.966099999999992,0.8103812499999995,16,0.027,57,0.8423271179199219,13.22469999999998,0.8265437499999988,16,0.0326,71,1.0590040683746338,13.425999999999991,0.8391249999999995,16,0.0474,132,2.0019588470458984,13.73989999999999,0.8587437499999994,16,0.0618,124,1.8851451873779297,13.848699999999985,0.8655437499999991,16,0.0696,189,2.9620420932769775,11.422499999999962,0.7139062499999976,14,0.0154,164,2.8825509548187256,13.60069999999998,0.8500437499999988,16,0.0508,178,2.989891290664673,14.364699999999992,0.8977937499999995,16,0.1229,249,4.081852912902832,13.826499999999983,0.864156249999999,16,0.072,249,4.393893718719482,14.357899999999992,0.8973687499999995,16,0.1185,334,5.740933179855347,14.041099999999986,0.8775687499999991,16,0.0907,319,6.006911993026733,14.088200000000002,0.8805125000000001,16,0.0906,463,8.865088939666748,10.664399999999956,0.6665249999999973,15,0.0051,239,5.270862102508545,14.700399999999997,0.9187749999999998,16,0.2198,500,9.68229079246521,13.693500000000002,0.8558437500000001,16,0.0917,475,9.826703786849976,14.29099999999998,0.8931874999999988,16,0.1666,418,8.49281620979309,14.661099999999989,0.9163187499999993,16,0.1921,500,10.680912971496582,10.352700000000002,0.6470437500000001,16,0.0216,364,8.548405170440674,14.18119999999999,0.8863249999999994,16,0.1482,500,11.044988870620728
12,46,0.6546289003738872,0.5263157894736842,4,15,12.163499999999978,0.8108999999999985,15,0.0087,32,0.5131618976593018,12.795799999999977,0.8530533333333318,15,0.0212,66,0.9717612266540527,13.087999999999962,0.8725333333333308,15,0.0319,84,1.276357889175415,13.319399999999991,0.8879599999999994,15,0.0348,127,1.9235022068023682,13.487299999999992,0.8991533333333328,15,0.0521,95,1.4906790256500244,13.459499999999982,0.8972999999999989,15,0.0411,120,1.8863191604614258,13.254799999999992,0.8836533333333328,15,0.0283,146,2.442121982574463,13.292199999999992,0.8861466666666662,15,0.0261,224,3.7929670810699463,13.480199999999968,0.8986799999999978,15,0.0334,205,3.4998409748077393,13.339899999999982,0.8893266666666655,15,0.0235,325,5.900079727172852,14.369900000000003,0.9579933333333336,15,0.1256,345,5.908526182174683,14.126199999999988,0.9417466666666658,15,0.1009,288,5.186803817749023,10.671099999999964,0.7114066666666642,14,0.0056,242,5.0627970695495605,14.014099999999997,0.9342733333333332,15,0.0695,346,6.541844129562378,13.51229999999997,0.900819999999998,15,0.0292,365,7.277721881866455,10.37840000000001,0.691893333333334,12,0.014,295,6.54059910774231,11.824999999999973,0.7883333333333316,15,0.0288,350,7.697378158569336,13.607799999999985,0.9071866666666657,15,0.0421,483,10.125643014907837,13.312399999999966,0.8874933333333311,15,0.0489,423,9.269661903381348,14.045499999999963,0.9363666666666642,15,0.1247,500,11.045976877212524
12,63,0.6573347515808052,0.5263157894736842,6,15,12.316099999999958,0.8210733333333305,15,0.0097,28,0.43740391731262207,12.693299999999995,0.8462199999999996,15,0.013,49,0.7409148216247559,12.762399999999984,0.8508266666666656,15,0.0149,82,1.2500088214874268,13.402699999999989,0.8935133333333326,15,0.0358,80,1.2335419654846191,13.731199999999992,0.9154133333333329,15,0.0558,151,2.297758102416992,13.531499999999983,0.9020999999999989,15,0.0356,151,2.381824016571045,13.618399999999982,0.9078933333333321,15,0.0382,172,2.8052706718444824,13.14479999999998,0.8763199999999987,15,0.0281,216,3.7358558177948,13.624399999999993,0.9082933333333328,15,0.0381,175,2.9883651733398438,14.269699999999997,0.9513133333333331,15,0.0959,220,3.798827886581421,14.310299999999998,0.9540199999999999,15,0.0843,385,6.78868293762207,13.814799999999977,0.9209866666666652,15,0.0694,285,5.253467798233032,12.298299999999976,0.8198866666666651,15,0.0217,309,6.12841010093689,11.185799999999974,0.7457199999999983,14,0.0053,236,4.956526756286621,14.484199999999984,0.9656133333333322,15,0.1341,421,8.197179317474365,10.197799999999985,0.6798533333333323,14,0.0045,262,5.839616060256958,13.79059999999998,0.919373333333332,15,0.057,455,9.370749950408936,13.033499999999988,0.8688999999999992,15,0.0387,439,9.620943069458008,13.674899999999987,0.9116599999999991,15,0.0467,413,8.878040790557861,14.141399999999997,0.9427599999999998,15,0.089,500,11.018292903900146
12,64,0.6816610924193824,0.3157894736842105,2,18,12.42539999999995,0.6902999999999972,18,0.025,28,0.44167184829711914,13.777099999999978,0.7653944444444432,18,0.0825,46,0.694221019744873,12.860299999999992,0.7144611111111107,18,0.1107,75,1.1623060703277588,10.269099999999975,0.5705055555555542,18,0.0302,83,1.3914098739624023,14.827099999999987,0.8237277777777771,18,0.1633,97,1.4922089576721191,16.120199999999986,0.895566666666666,18,0.2381,210,3.1326661109924316,15.153299999999989,0.8418499999999994,18,0.1809,150,2.4438419342041016,16.367499999999993,0.9093055555555551,18,0.2552,177,2.7961318492889404,15.7998,0.8777666666666666,18,0.2604,219,3.6917080879211426,14.701699999999972,0.8167611111111096,18,0.2221,183,3.2898640632629395,15.793999999999997,0.8774444444444442,18,0.2244,255,4.61373496055603,14.34249999999997,0.7968055555555539,18,0.2098,236,4.453279972076416,14.416599999999983,0.8009222222222213,18,0.2278,461,9.018622398376465,16.50150000000001,0.9167500000000006,18,0.2705,395,7.334110975265503,11.642999999999965,0.6468333333333314,18,0.0396,271,5.727833032608032,12.087299999999962,0.6715166666666645,18,0.0826,369,7.93179178237915,16.782900000000005,0.9323833333333336,18,0.2944,500,10.071930170059204,16.799200000000003,0.9332888888888891,18,0.2905,491,9.846086025238037,14.853299999999972,0.8251833333333318,18,0.2011,360,7.952603816986084,16.492100000000004,0.916227777777778,18,0.3422,500,11.000093936920166
12,11,0.6858811184532438,0.5263157894736842,4,15,12.029099999999968,0.8019399999999979,15,0.0073,37,0.5644359588623047,12.746199999999988,0.8497466666666659,15,0.0236,46,0.6910688877105713,13.309399999999997,0.8872933333333332,15,0.0446,90,1.3031799793243408,13.347699999999966,0.8898466666666643,15,0.0419,121,1.8107361793518066,13.632799999999982,0.9088533333333321,15,0.0644,152,2.3333370685577393,13.396999999999991,0.8931333333333328,15,0.04,115,1.7866759300231934,13.717299999999982,0.9144866666666654,15,0.0548,216,3.5599400997161865,13.06419999999998,0.8709466666666653,15,0.0298,141,2.4110519886016846,13.314000000000002,0.8876000000000002,15,0.0383,190,3.315934181213379,13.232199999999976,0.8821466666666651,15,0.0392,323,5.892544984817505,14.104299999999993,0.9402866666666662,15,0.0991,382,6.623047828674316,10.869999999999953,0.7246666666666636,14,0.01,186,3.7620368003845215,13.408899999999973,0.8939266666666649,15,0.0372,305,5.78653883934021,13.517599999999987,0.9011733333333325,15,0.0621,314,6.141286134719849,9.574199999999987,0.6382799999999992,12,0.0075,239,5.242714881896973,10.499699999999976,0.6999799999999984,13,0.007,445,9.883794784545898,14.108999999999995,0.9405999999999997,15,0.1053,500,10.298918962478638,14.491600000000002,0.9661066666666668,15,0.15,454,9.308252334594727,11.225999999999999,0.7484,15,0.0192,381,8.835648775100708,14.1497,0.9433133333333333,15,0.1273,446,9.841782093048096
12,85,0.6903807776669613,0.4736842105263157,6,15,12.487799999999977,0.8325199999999985,15,0.0105,29,0.46222376823425293,13.038799999999995,0.869253333333333,15,0.0207,58,0.8734610080718994,13.769499999999981,0.9179666666666654,15,0.0405,102,1.4695611000061035,13.406499999999967,0.8937666666666645,15,0.0323,83,1.2954628467559814,13.824199999999983,0.9216133333333322,15,0.0475,107,1.6397030353546143,13.390999999999982,0.8927333333333322,15,0.0245,100,1.5962929725646973,12.95689999999998,0.863793333333332,15,0.0134,171,2.8715291023254395,13.658699999999987,0.9105799999999992,15,0.0281,222,3.8241710662841797,13.732899999999983,0.9155266666666655,15,0.0343,265,4.540953874588013,13.80629999999999,0.9204199999999993,15,0.0648,276,4.914132118225098,11.173699999999991,0.7449133333333328,15,0.0277,159,3.18516206741333,14.067399999999996,0.9378266666666664,15,0.0717,278,5.100344896316528,10.26489999999999,0.684326666666666,15,0.0058,225,4.704995155334473,13.460399999999971,0.897359999999998,15,0.0251,500,9.798988819122314,13.9063,0.9270866666666666,15,0.0514,283,5.541731119155884,10.085999999999988,0.6723999999999992,15,0.0052,235,5.237979173660278,10.30209999999996,0.686806666666664,15,0.0085,314,7.08669900894165,10.056299999999961,0.6704199999999975,14,0.0035,284,6.5671470165252686,13.312599999999993,0.8875066666666662,15,0.0645,314,7.020027160644531,9.918499999999995,0.661233333333333,15,0.0074,264,6.37450909614563
12,54,0.6930799730983948,0.4210526315789473,2,16,12.312399999999965,0.7695249999999978,16,0.0121,27,0.42763519287109375,12.758599999999985,0.7974124999999991,16,0.0181,45,0.6747987270355225,11.00279999999998,0.6876749999999987,14,0.0077,92,1.5354759693145752,14.109900000000001,0.8818687500000001,16,0.1176,108,1.600266933441162,13.745799999999997,0.8591124999999998,16,0.0783,126,2.0201210975646973,13.735899999999992,0.8584937499999995,16,0.0657,118,1.8594131469726562,13.890799999999986,0.8681749999999991,16,0.0866,133,2.1535511016845703,13.436899999999994,0.8398062499999996,16,0.0497,172,2.9716169834136963,13.773299999999995,0.8608312499999997,16,0.0729,191,3.352277994155884,14.266799999999982,0.8916749999999989,16,0.1131,259,4.488762140274048,13.604099999999972,0.8502562499999983,16,0.0539,221,4.0354368686676025,14.123899999999995,0.8827437499999997,16,0.0942,419,7.606292963027954,14.402899999999999,0.9001812499999999,16,0.1389,320,5.920431852340698,14.129999999999994,0.8831249999999996,16,0.104,447,8.462237119674683,14.050499999999987,0.8781562499999992,16,0.1259,432,8.589015245437622,13.581799999999996,0.8488624999999997,16,0.0722,313,6.662766933441162,14.682899999999995,0.9176812499999997,16,0.189,418,8.560197114944458,13.703899999999996,0.8564937499999997,16,0.0675,481,10.32542896270752,14.017399999999991,0.8760874999999995,16,0.0908,409,8.774675130844116,14.920599999999988,0.9325374999999992,16,0.2604,459,9.992938041687012
12,34,0.7120303881340551,0.4210526315789473,2,16,12.176999999999964,0.7610624999999978,16,0.011,30,0.4723639488220215,12.89019999999999,0.8056374999999993,16,0.026,45,0.6804399490356445,13.31489999999999,0.8321812499999994,16,0.0349,70,1.0271492004394531,12.349799999999975,0.7718624999999985,15,0.0247,121,1.9318199157714844,13.333399999999974,0.8333374999999984,16,0.0465,97,1.5376999378204346,13.861699999999987,0.8663562499999992,16,0.0777,154,2.3497822284698486,12.843199999999984,0.802699999999999,16,0.0276,211,3.5746071338653564,13.408799999999983,0.838049999999999,16,0.0483,155,2.6558070182800293,14.52009999999998,0.9075062499999987,16,0.1645,195,3.242664098739624,14.2392,0.88995,16,0.1155,319,5.582701921463013,14.146100000000002,0.8841312500000001,16,0.1048,244,4.3503289222717285,14.105699999999977,0.8816062499999986,16,0.1083,363,6.710425138473511,14.125100000000003,0.8828187500000002,16,0.1048,307,5.765139818191528,14.491099999999987,0.9056937499999992,16,0.1576,369,6.930188894271851,14.165899999999972,0.8853687499999983,16,0.1176,357,6.967232942581177,14.949799999999978,0.9343624999999987,16,0.2896,488,9.702890634536743,14.428999999999988,0.9018124999999992,16,0.1888,389,8.065449953079224,14.850799999999976,0.9281749999999985,16,0.2668,484,10.326581001281738,14.204599999999973,0.8877874999999983,16,0.1246,500,10.757739782333374,13.429799999999991,0.8393624999999995,16,0.064,500,11.744525909423828
12,37,0.7121235752156778,0.4736842105263157,4,15,12.019699999999961,0.8013133333333308,15,0.007,29,0.47761106491088867,12.459999999999967,0.8306666666666644,15,0.0136,58,0.8715789318084717,13.03339999999998,0.8688933333333321,15,0.0341,73,1.114900827407837,12.63189999999998,0.8421266666666654,15,0.018,91,1.4521980285644531,12.93659999999998,0.8624399999999988,15,0.0243,105,1.684654951095581,13.490899999999987,0.8993933333333325,15,0.0544,122,1.9064788818359375,13.326199999999957,0.8884133333333305,15,0.0424,158,2.5865981578826904,13.207299999999975,0.880486666666665,15,0.036,206,3.5615360736846924,13.407499999999976,0.8938333333333317,15,0.0522,201,3.5051686763763428,13.806299999999991,0.9204199999999995,15,0.0715,245,4.329683065414429,14.152899999999988,0.9435266666666658,15,0.1154,270,4.875974893569946,12.389199999999978,0.8259466666666652,15,0.0268,298,5.819585084915161,13.778999999999993,0.9185999999999995,15,0.062,273,5.160882949829102,11.012199999999977,0.7341466666666652,15,0.0074,289,6.100636959075928,13.35929999999998,0.8906199999999986,15,0.0471,352,7.1283369064331055,10.021799999999972,0.6681199999999982,15,0.0081,267,6.0049121379852295,13.863599999999984,0.924239999999999,15,0.1077,384,8.054952144622803,13.793999999999977,0.9195999999999985,15,0.1046,500,10.689377069473267,14.12999999999998,0.9419999999999986,15,0.1137,500,10.751900911331177,9.12089999999997,0.608059999999998,7,0.0026,293,7.1557090282440186
12,76,0.7205943201031282,0.4210526315789473,2,16,12.45549999999999,0.7784687499999994,16,0.0146,28,0.43012285232543945,13.235199999999995,0.8271999999999997,16,0.0289,52,0.7590389251708984,13.690299999999983,0.8556437499999989,16,0.0524,62,0.9168381690979004,13.584299999999992,0.8490187499999995,16,0.0414,98,1.4522287845611572,13.529899999999978,0.8456187499999986,16,0.0364,122,1.8899650573730469,13.76729999999998,0.8604562499999987,16,0.049,98,1.5269429683685303,13.860099999999981,0.8662562499999988,16,0.0684,158,2.5903050899505615,14.074899999999987,0.8796812499999992,16,0.098,225,3.735550880432129,13.7282,0.8580125,16,0.0704,217,3.768580198287964,14.122599999999983,0.8826624999999989,16,0.1052,280,4.798702239990234,11.667299999999969,0.7292062499999981,14,0.0151,212,4.0832359790802,12.192099999999986,0.7620062499999991,15,0.025,234,4.471814870834351,14.66849999999999,0.9167812499999993,16,0.2005,342,6.335391044616699,13.902099999999983,0.8688812499999989,16,0.0651,311,5.974535942077637,14.33059999999998,0.8956624999999987,16,0.2127,318,6.254800081253052,9.94939999999998,0.6218374999999987,16,0.0081,218,4.847928047180176,9.805599999999972,0.6128499999999982,12,0.0066,306,6.9678568840026855,12.015899999999972,0.7509937499999982,16,0.0357,281,6.2848241329193115,14.320399999999992,0.8950249999999995,16,0.1442,500,10.665993928909302,10.537299999999949,0.6585812499999968,16,0.0146,262,6.227890968322754
12,23,0.736717787013129,0.4210526315789473,2,16,12.163799999999954,0.7602374999999971,16,0.0111,27,0.43146491050720215,12.976600000000003,0.8110375000000002,16,0.0293,54,0.8073999881744385,11.047299999999991,0.6904562499999994,14,0.0101,59,0.9670240879058838,11.836799999999965,0.7397999999999978,14,0.0173,86,1.3957462310791016,13.58469999999998,0.8490437499999988,16,0.0512,97,1.4911060333251953,13.774399999999988,0.8608999999999992,16,0.0725,193,2.9417738914489746,14.5242,0.9077625,16,0.1449,146,2.2422730922698975,13.47769999999999,0.8423562499999994,16,0.0454,226,3.8274502754211426,14.444299999999995,0.9027687499999997,16,0.1768,207,3.404291868209839,14.34439999999999,0.8965249999999994,16,0.1679,293,5.0232460498809814,14.48069999999999,0.9050437499999994,16,0.1429,445,7.784169912338257,14.43879999999999,0.9024249999999994,16,0.1415,350,6.221836090087891,14.053999999999993,0.8783749999999996,16,0.0791,334,6.242055892944336,13.934399999999993,0.8708999999999996,16,0.0916,362,7.013641119003296,14.758399999999998,0.9223999999999999,16,0.2539,500,9.70984697341919,10.79449999999997,0.6746562499999981,16,0.0169,284,6.243588924407959,14.108899999999998,0.8818062499999999,16,0.1019,411,8.325255155563354,14.805199999999969,0.9253249999999981,16,0.2329,500,10.472422122955322,14.553099999999988,0.9095687499999993,16,0.2079,500,10.687954902648926,13.673599999999997,0.8545999999999998,16,0.0634,500,11.03213620185852
12,84,0.7415990261535121,0.4210526315789473,2,16,12.470799999999967,0.7794249999999979,16,0.0124,31,0.4765450954437256,12.862799999999982,0.8039249999999989,16,0.0192,43,0.6406772136688232,13.965899999999998,0.8728687499999999,16,0.0608,77,1.0953080654144287,14.114400000000003,0.8821500000000002,16,0.0981,130,1.9180119037628174,13.873599999999998,0.8670999999999999,16,0.0889,114,1.7183091640472412,13.768499999999992,0.8605312499999995,16,0.0612,173,2.650822877883911,13.806899999999983,0.8629312499999989,16,0.0595,147,2.3585939407348633,13.964099999999982,0.8727562499999989,16,0.1056,175,2.892364978790283,13.878599999999997,0.8674124999999998,16,0.07,233,3.9237470626831055,14.20509999999999,0.8878187499999993,16,0.1418,272,4.715735912322998,13.313199999999988,0.8320749999999992,16,0.0361,306,5.694818019866943,13.956199999999988,0.8722624999999993,16,0.1234,315,5.920050144195557,14.139699999999984,0.883731249999999,16,0.1083,334,6.163513660430908,14.041499999999983,0.877593749999999,16,0.0873,375,7.261759996414185,9.960999999999967,0.6225624999999979,16,0.0187,219,4.735209941864014,10.024799999999987,0.6265499999999992,10,0.0051,241,5.350554943084717,14.272699999999992,0.8920437499999995,16,0.1234,386,7.84692907333374,13.852399999999989,0.8657749999999993,16,0.1081,384,8.022383689880371,14.815399999999991,0.9259624999999995,16,0.2948,452,9.828320026397705,10.104900000000002,0.6315562500000002,16,0.0163,257,6.12438702583313
12,58,0.743857044803188,0.4210526315789473,2,16,12.175299999999938,0.7609562499999961,16,0.0127,30,0.4628868103027344,12.94869999999997,0.8092937499999981,16,0.0269,41,0.631580114364624,13.815599999999986,0.8634749999999991,16,0.0682,110,1.5948457717895508,13.407099999999971,0.8379437499999982,16,0.0529,123,1.862246036529541,13.555199999999985,0.8471999999999991,16,0.0736,107,1.6815080642700195,13.84809999999999,0.8655062499999994,16,0.0751,149,2.270775079727173,13.806299999999974,0.8628937499999983,16,0.0751,163,2.6028847694396973,13.535899999999993,0.8459937499999995,16,0.0526,183,3.0752170085906982,14.763599999999991,0.9227249999999995,16,0.2551,245,4.027390003204346,14.105299999999994,0.8815812499999996,16,0.0935,308,5.401618003845215,14.59389999999999,0.9121187499999994,16,0.1922,255,4.539057970046997,13.563499999999989,0.8477187499999993,16,0.0536,263,4.881273984909058,14.501999999999992,0.9063749999999995,16,0.1545,469,8.78595781326294,14.493099999999991,0.9058187499999995,16,0.1622,312,5.940910816192627,9.553399999999943,0.5970874999999964,14,0.0046,333,7.2658751010894775,13.93499999999999,0.8709374999999994,16,0.1,401,8.07201600074768,14.573099999999997,0.9108187499999998,16,0.2275,384,7.738134145736694,14.25059999999998,0.8906624999999988,16,0.1352,404,8.48148798942566,13.726499999999984,0.857906249999999,16,0.0842,500,10.869459390640259,9.501999999999953,0.593874999999997,12,0.004,310,7.540421962738037
12,70,0.7462497637976888,0.4736842105263157,4,16,12.487999999999953,0.7804999999999971,16,0.0127,28,0.4548161029815674,13.244999999999996,0.8278124999999997,16,0.0244,42,0.6624901294708252,14.126299999999992,0.8828937499999995,16,0.0478,73,1.1067111492156982,14.549999999999985,0.909374999999999,16,0.0773,127,1.8639349937438965,13.835999999999997,0.8647499999999998,16,0.0406,126,1.9692649841308594,14.240499999999997,0.8900312499999998,16,0.0569,103,1.6106810569763184,13.878399999999985,0.8673999999999991,16,0.0404,135,2.2101991176605225,13.9163,0.86976875,16,0.0442,181,3.061892032623291,14.710400000000002,0.9194000000000001,16,0.0872,215,3.551421880722046,14.60619999999999,0.9128874999999994,16,0.0755,299,5.109746932983398,14.93329999999999,0.9333312499999994,16,0.1102,264,4.657489061355591,10.918599999999978,0.6824124999999986,16,0.0093,269,5.412374973297119,9.473099999999956,0.5920687499999973,12,0.0024,179,3.776028871536255,14.474799999999995,0.9046749999999997,16,0.0693,298,5.696442127227783,14.847899999999981,0.9279937499999988,16,0.1052,500,9.71404504776001,14.652300000000006,0.9157687500000004,16,0.0864,472,9.408753156661987,15.195199999999987,0.9496999999999992,16,0.145,500,10.054748058319092,13.628399999999973,0.8517749999999983,16,0.0557,423,9.17595911026001,14.895999999999987,0.9309999999999992,16,0.1109,370,7.794295787811279,14.633399999999986,0.9145874999999991,16,0.1089,455,10.130386114120483
12,28,0.7487164853271606,0.4210526315789473,2,16,12.14689999999997,0.7591812499999981,16,0.0111,27,0.41959691047668457,12.9599,0.80999375,16,0.0286,49,0.729727029800415,13.123599999999989,0.8202249999999993,16,0.0372,75,1.1289846897125244,13.507399999999986,0.8442124999999991,16,0.0544,90,1.3826298713684082,13.41559999999997,0.8384749999999981,16,0.052,95,1.4592211246490479,13.874799999999992,0.8671749999999995,16,0.0796,152,2.3095297813415527,13.751899999999996,0.8594937499999997,16,0.0617,182,2.9456820487976074,14.214099999999988,0.8883812499999992,16,0.1402,291,4.74059534072876,14.531799999999986,0.9082374999999991,16,0.1665,222,3.650006055831909,14.353499999999988,0.8970937499999992,16,0.1345,219,3.83445405960083,15.453399999999995,0.9658374999999997,16,0.3736,396,6.770678758621216,13.974499999999983,0.8734062499999989,16,0.1137,252,4.6421287059783936,14.681099999999986,0.9175687499999992,16,0.2526,368,6.797685146331787,13.825999999999992,0.8641249999999995,16,0.0796,500,9.595425605773926,14.777499999999987,0.9235937499999992,16,0.2593,333,6.460906982421875,14.52819999999998,0.9080124999999988,16,0.2465,438,8.789261817932129,14.298499999999997,0.8936562499999998,16,0.129,395,8.147491931915283,13.92219999999999,0.8701374999999993,16,0.1222,480,10.280962705612183,13.950899999999981,0.8719312499999988,16,0.1089,364,7.854877233505249,12.538399999999985,0.7836499999999991,15,0.0284,470,10.922586917877197
12,12,0.7576124211266979,0.4210526315789473,2,16,12.036499999999974,0.7522812499999983,16,0.0117,31,0.48409032821655273,12.810899999999977,0.8006812499999986,16,0.0263,73,1.0728881359100342,13.44619999999998,0.8403874999999987,16,0.0666,88,1.2853169441223145,13.63659999999999,0.8522874999999994,16,0.0673,125,1.834934949874878,14.091799999999985,0.8807374999999991,16,0.1329,129,1.9563939571380615,13.718699999999963,0.8574187499999977,16,0.0842,112,1.7733759880065918,10.837399999999972,0.6773374999999983,15,0.0065,122,2.186375856399536,14.263299999999989,0.8914562499999993,16,0.1602,223,3.5968360900878906,15.112799999999996,0.9445499999999998,16,0.2998,291,4.686265230178833,14.059999999999986,0.8787499999999991,16,0.1301,288,4.987046957015991,14.500900000000001,0.9063062500000001,16,0.1863,322,5.8248231410980225,14.465699999999998,0.9041062499999999,16,0.1818,325,5.892053842544556,12.28499999999999,0.7678124999999993,14,0.0374,225,4.5979132652282715,10.821399999999992,0.6763374999999995,15,0.0065,250,5.2540788650512695,13.731099999999985,0.8581937499999991,16,0.0851,394,7.814778804779053,13.780499999999991,0.8612812499999994,16,0.1039,374,7.675105094909668,14.397899999999984,0.899868749999999,16,0.1411,500,10.248897075653076,14.643599999999987,0.9152249999999992,16,0.2065,500,10.809375047683716,14.139699999999989,0.8837312499999993,16,0.1457,464,10.088731050491333,15.044599999999992,0.9402874999999995,16,0.3241,500,11.043853998184204
12,53,0.7676672481322191,0.4210526315789473,2,16,12.178599999999948,0.7611624999999967,16,0.0124,27,0.42949700355529785,12.941199999999984,0.808824999999999,16,0.0296,72,1.0617258548736572,12.826399999999989,0.8016499999999993,16,0.0271,68,1.040503978729248,14.109699999999991,0.8818562499999995,16,0.1195,92,1.4002339839935303,13.92459999999998,0.8702874999999988,16,0.104,139,2.119023323059082,13.723099999999976,0.8576937499999985,16,0.0737,102,1.6336040496826172,13.64739999999999,0.8529624999999994,16,0.0559,129,2.111025810241699,13.436799999999979,0.8397999999999987,16,0.0471,178,2.966928005218506,14.909500000000001,0.9318437500000001,16,0.2571,193,3.207343101501465,14.50570000000001,0.9066062500000006,16,0.1461,238,4.090205907821655,14.624799999999992,0.9140499999999995,16,0.2112,321,5.595993995666504,11.388399999999992,0.7117749999999995,16,0.015,200,3.99428391456604,10.727399999999982,0.6704624999999989,13,0.0088,331,6.8862669467926025,13.869200000000001,0.8668250000000001,16,0.0892,310,6.005430698394775,14.487599999999997,0.9054749999999998,16,0.1755,500,10.037207126617432,15.262100000000004,0.9538812500000002,16,0.3295,389,7.803786039352417,14.250599999999993,0.8906624999999996,16,0.1317,437,8.964350938796997,14.846799999999979,0.9279249999999987,16,0.2406,500,10.580470085144043,13.874499999999953,0.8671562499999971,16,0.0962,401,8.625927209854126,9.380899999999949,0.5863062499999968,14,0.0042,298,7.236649990081787
12,17,0.7796031200898046,0.4210526315789473,2,16,12.025699999999985,0.751606249999999,16,0.0102,33,0.5059161186218262,12.815899999999967,0.800993749999998,16,0.0269,53,0.7906520366668701,13.279699999999977,0.8299812499999986,16,0.0503,80,1.1791081428527832,13.561900000000003,0.8476187500000002,16,0.0659,143,2.1037817001342773,14.001999999999978,0.8751249999999986,16,0.1055,118,1.802109956741333,13.757600000000004,0.8598500000000002,16,0.0765,123,1.9470109939575195,14.245499999999996,0.8903437499999998,16,0.1441,145,2.328713893890381,13.26749999999997,0.8292187499999981,16,0.0447,178,3.037515163421631,15.0018,0.9376125,16,0.2719,267,4.295637845993042,13.938599999999987,0.8711624999999992,16,0.0828,303,5.190551042556763,14.846699999999997,0.9279187499999998,16,0.2402,466,8.23045802116394,11.318499999999977,0.7074062499999986,16,0.0343,226,4.505152940750122,13.819399999999996,0.8637124999999998,16,0.0774,351,6.716747999191284,14.452399999999983,0.9032749999999989,16,0.1683,314,5.990492820739746,14.647899999999982,0.9154937499999989,16,0.1926,433,8.517498970031738,14.839899999999982,0.9274937499999989,16,0.2651,500,10.063675880432129,14.859799999999991,0.9287374999999994,16,0.2942,411,8.38128113746643,15.203399999999988,0.9502124999999992,16,0.3598,500,10.228187322616577,14.44589999999999,0.9028687499999993,16,0.1629,500,10.901692867279053,14.8068,0.925425,16,0.26,500,10.992995023727417
