N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Max_cut_value,Edges
16,1408,0.2794850953535288,0.4689250176077459,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 8), (7, 11), (9, 12), (9, 13), (10, 12), (10, 14), (11, 14), (11, 15), (12, 15), (13, 14), (13, 15)]"
16,2073,0.2813720153297865,0.4689656855084874,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 7), (5, 9), (6, 10), (7, 10), (8, 11), (8, 12), (9, 11), (9, 13), (10, 14), (11, 15), (12, 13), (12, 14), (13, 15), (14, 15)]"
16,3212,0.2815974929570437,0.4605204391493752,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 12), (7, 10), (7, 13), (8, 14), (9, 12), (9, 15), (10, 15), (11, 13), (11, 14), (12, 14), (13, 15)]"
16,1749,0.2816604642141662,0.4649191319618747,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 10), (6, 11), (7, 10), (7, 12), (8, 11), (8, 13), (9, 14), (9, 15), (10, 14), (11, 15), (12, 13), (12, 14), (13, 15)]"
16,2115,0.2820854305488876,0.4660499491292177,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 7), (5, 9), (6, 10), (7, 11), (8, 10), (8, 12), (9, 13), (9, 14), (10, 13), (11, 12), (11, 14), (12, 15), (13, 15), (14, 15)]"
16,1984,0.2823429969179329,0.466808431590728,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 8), (5, 9), (6, 10), (7, 11), (8, 12), (8, 13), (9, 12), (9, 14), (10, 11), (10, 13), (11, 15), (12, 15), (13, 14), (14, 15)]"
16,617,0.2828131878246616,0.4763175689305823,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 10), (7, 11), (8, 12), (9, 11), (9, 13), (10, 12), (11, 14), (12, 15), (13, 14), (13, 15), (14, 15)]"
16,1543,0.2847903243550327,0.4615168358727935,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 11), (9, 13), (9, 14), (10, 13), (10, 15), (11, 15), (12, 13), (12, 14), (14, 15)]"
16,782,0.2850805878161448,0.4511107089857789,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 10), (6, 11), (7, 10), (7, 12), (8, 11), (8, 13), (9, 12), (9, 14), (10, 13), (11, 15), (12, 14), (13, 15), (14, 15)]"
16,1842,0.2854949393536081,0.4641896378184822,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 10), (6, 11), (7, 12), (7, 13), (8, 10), (8, 12), (9, 14), (9, 15), (10, 13), (11, 14), (11, 15), (12, 14), (13, 15)]"
16,2323,0.2865265171862177,0.4697342035186088,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 9), (7, 11), (7, 12), (8, 13), (8, 14), (9, 11), (10, 12), (10, 13), (11, 14), (12, 15), (13, 15), (14, 15)]"
16,2047,0.2873090411374317,0.4643893881687811,2,20,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 7), (5, 9), (6, 8), (7, 10), (8, 11), (9, 10), (9, 12), (10, 13), (11, 14), (11, 15), (12, 14), (12, 15), (13, 14), (13, 15)]"
16,2301,0.2882173343818159,0.4592584648922191,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 9), (7, 11), (7, 12), (8, 11), (8, 13), (9, 14), (10, 11), (10, 12), (12, 15), (13, 14), (13, 15), (14, 15)]"
16,1960,0.288423546811213,0.4605695805188395,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 8), (5, 9), (6, 10), (7, 11), (8, 10), (8, 12), (9, 12), (9, 13), (10, 14), (11, 12), (11, 15), (13, 14), (13, 15), (14, 15)]"
16,2914,0.2885812791580626,0.4560984175492054,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 7), (6, 12), (7, 13), (8, 10), (8, 12), (9, 11), (9, 13), (10, 14), (11, 15), (12, 14), (13, 15), (14, 15)]"
16,1571,0.2887031315217463,0.4682161101671564,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 13), (9, 10), (9, 14), (10, 15), (11, 13), (11, 14), (12, 13), (12, 15), (14, 15)]"
16,1933,0.2892300751413117,0.4534503703753826,2,20,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 8), (5, 9), (6, 8), (7, 10), (8, 11), (9, 12), (9, 13), (10, 14), (10, 15), (11, 14), (11, 15), (12, 13), (12, 14), (13, 15)]"
16,2370,0.2896004734971615,0.4570844058927554,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 8), (7, 9), (8, 12), (9, 13), (10, 14), (10, 15), (11, 13), (11, 14), (12, 14), (12, 15), (13, 15)]"
16,3025,0.2911562309300546,0.4613914671867638,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 10), (7, 9), (7, 12), (8, 13), (9, 14), (10, 12), (11, 14), (11, 15), (12, 15), (13, 14), (13, 15)]"
16,2662,0.2917478288949695,0.457576666466474,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 9), (7, 12), (8, 13), (8, 14), (9, 13), (10, 12), (10, 15), (11, 13), (11, 15), (12, 14), (14, 15)]"
16,3050,0.2919190773981661,0.4588049092894453,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 10), (7, 12), (7, 13), (8, 11), (9, 12), (9, 13), (10, 14), (11, 15), (12, 14), (13, 15), (14, 15)]"
16,635,0.2921624289824827,0.5175701437040457,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 10), (7, 11), (8, 12), (9, 13), (9, 14), (10, 12), (11, 12), (11, 15), (13, 14), (13, 15), (14, 15)]"
16,1648,0.2927655625043748,0.4618198375263249,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 13), (9, 14), (9, 15), (10, 11), (10, 14), (11, 13), (12, 14), (12, 15), (13, 15)]"
16,3235,0.2931767761103696,0.4545261133271228,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 12), (7, 12), (7, 13), (8, 14), (9, 13), (9, 15), (10, 12), (10, 14), (11, 14), (11, 15), (13, 15)]"
16,1421,0.2941243712181727,0.4625034377570373,2,20,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 9), (7, 11), (8, 12), (9, 12), (10, 13), (10, 14), (11, 13), (11, 15), (12, 14), (13, 15), (14, 15)]"
16,2069,0.2952370406315232,0.4626653923013276,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 7), (5, 9), (6, 9), (7, 10), (8, 11), (8, 12), (9, 13), (10, 14), (10, 15), (11, 13), (11, 14), (12, 14), (12, 15), (13, 15)]"
16,1622,0.2955198321163195,0.4615267383720668,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 13), (9, 11), (9, 14), (10, 14), (10, 15), (11, 15), (12, 13), (12, 15), (13, 14)]"
16,3183,0.2956879240089467,0.4591733498012015,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 12), (7, 10), (7, 13), (8, 13), (9, 14), (9, 15), (10, 12), (11, 14), (11, 15), (12, 14), (13, 15)]"
16,790,0.2967449936172777,0.453158965325804,2,20,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 10), (6, 11), (7, 10), (7, 12), (8, 11), (8, 13), (9, 13), (9, 14), (10, 12), (11, 14), (12, 15), (13, 15), (14, 15)]"
16,951,0.2972758914049436,0.4691970009430138,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 10), (7, 11), (8, 10), (8, 12), (9, 12), (9, 13), (10, 14), (11, 13), (11, 15), (12, 15), (13, 14), (14, 15)]"
16,812,0.2974589262011964,0.4808040339950595,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 10), (6, 11), (7, 10), (7, 12), (8, 11), (8, 13), (9, 14), (9, 15), (10, 14), (11, 15), (12, 13), (12, 14), (13, 15)]"
16,968,0.2974972438669994,0.4625289160456253,2,20,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 10), (7, 11), (8, 12), (8, 13), (9, 12), (9, 14), (10, 13), (10, 15), (11, 14), (11, 15), (12, 15), (13, 14)]"
16,3007,0.2978665046747633,0.4601798362355014,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 10), (7, 9), (7, 12), (8, 12), (9, 13), (10, 14), (11, 13), (11, 15), (12, 15), (13, 14), (14, 15)]"
16,437,0.2980822238336138,0.4576133927150853,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 7), (6, 8), (7, 10), (8, 11), (9, 11), (9, 12), (10, 13), (10, 14), (11, 15), (12, 13), (12, 14), (13, 15), (14, 15)]"
16,1100,0.2980939934444091,0.4647309562340381,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 6), (5, 8), (6, 8), (7, 9), (7, 10), (8, 11), (9, 10), (9, 12), (10, 13), (11, 14), (11, 15), (12, 14), (12, 15), (13, 14), (13, 15)]"
16,1251,0.2983665779462647,0.4567211184005119,2,20,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 6), (5, 8), (6, 9), (7, 10), (7, 11), (8, 12), (8, 13), (9, 12), (9, 13), (10, 12), (10, 14), (11, 14), (11, 15), (13, 15), (14, 15)]"
16,1615,0.2985929894586565,0.4641257352579765,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 13), (9, 11), (9, 14), (10, 13), (10, 15), (11, 15), (12, 14), (12, 15), (13, 14)]"
