Graph_ID,Original_Delta_min,Trial,Weights,Weighted_Delta_min,s_at_min,Gap_Change_Percent,Num_Evals,Weight_Attempts,Trial_Time_s
10,0.4662412252266481,6,"[np.float64(1.9711982780284356), np.float64(1.6939063642472747), np.float64(0.33685909428620703), np.float64(1.8495995769730074), np.float64(1.7528030879180436), np.float64(1.085792308539537), np.float64(1.2234233279153655), np.float64(0.8581051373532474), np.float64(0.20404711376185952), np.float64(0.7368747591272117), np.float64(1.6254215523362217), np.float64(0.10880084370874543), np.float64(0.7336484262131739), np.float64(0.8565205178227923), np.float64(1.1210516455820534), np.float64(1.847725671184245), np.float64(0.7580573892953264), np.float64(0.7592110836028326)]",0.6013163272471118,0.4399689845089935,28.971076496893062,10,1,0.15789318084716797
10,0.4662412252266481,7,"[np.float64(1.5012523714085217), np.float64(0.9592140876906335), np.float64(0.5267491635859657), np.float64(0.9596350806521174), np.float64(0.3676283387216197), np.float64(0.43513527436182425), np.float64(1.0468987682050115), np.float64(0.895958354058641), np.float64(1.83820721202939), np.float64(0.7885484083216029), np.float64(1.2031178655282826), np.float64(1.3013021470471076), np.float64(0.12487946751783391), np.float64(1.3607210068317501), np.float64(0.4382683370525277), np.float64(1.9260336031919647), np.float64(0.3824591827309146), np.float64(0.887785835081345)]",0.134287983137801,0.9899566649438,-71.19774574362849,20,1,0.5532560348510742
10,0.4662412252266481,8,"[np.float64(0.26216436934942333), np.float64(1.9940610785072999), np.float64(1.054170519629361), np.float64(1.2312315329080832), np.float64(0.22744530703801222), np.float64(1.5249248937584376), np.float64(0.49882062688161294), np.float64(1.806303149937356), np.float64(0.4897653169158136), np.float64(0.4623066692609665), np.float64(0.16944436891138026), np.float64(0.9969271957089986), np.float64(1.1731981531989712), np.float64(0.2248464149138695), np.float64(1.57350247172052), np.float64(0.9612487860212524), np.float64(1.096341511722402), np.float64(0.9374492191826335)]",0.42809695041912654,0.4965245446399872,-8.181231676580932,10,1,0.15671133995056152
10,0.4662412252266481,9,"[np.float64(0.8614498156631193), np.float64(1.1633166294856139), np.float64(0.39495646726835376), np.float64(0.44566344794101515), np.float64(1.7373926799256827), np.float64(1.8976193780539021), np.float64(0.8092877009315306), np.float64(0.6144148789727522), np.float64(1.3235991321541298), np.float64(0.8765949250863831), np.float64(0.14823407575465525), np.float64(0.39668993499576166), np.float64(1.4603472348100552), np.float64(1.3519554896292876), np.float64(0.15148238575661863), np.float64(0.5217471076726039), np.float64(0.5390421135173357), np.float64(1.376596212837584)]",0.1714933127400169,0.6510249439502948,-63.2179002067758,10,1,0.2913179397583008
10,0.4662412252266481,10,"[np.float64(0.1374500217332919), np.float64(0.2978063057706903), np.float64(1.6198405622090597), np.float64(0.43923485790323386), np.float64(1.340217604918562), np.float64(0.5525472839887804), np.float64(0.2889386462427558), np.float64(0.5620271628989627), np.float64(1.4723071705257524), np.float64(1.7258232894019427), np.float64(1.677417742677284), np.float64(0.8546487062750642), np.float64(1.3693617594842276), np.float64(0.4894701612900598), np.float64(0.6569806874959252), np.float64(1.8030380551901275), np.float64(0.12470365467039847), np.float64(0.26246620862348935)]",0.09443510899612662,0.6299330260590058,-79.74543993825942,9,1,0.17295265197753906
39,0.4741417384765931,1,"[np.float64(0.4949838847774519), np.float64(0.15041118736025746), np.float64(0.4447273266706149), np.float64(1.2077789658424152), np.float64(0.900706646125746), np.float64(1.7960762510462522), np.float64(1.6531427673030377), np.float64(0.7494529682259643), np.float64(0.5929045235194557), np.float64(0.8214155755178071), np.float64(1.2215603907781347), np.float64(0.6093209175634648), np.float64(1.2858829249133545), np.float64(0.8778821391633568), np.float64(1.1488896436187623), np.float64(0.9286404053571017), np.float64(0.6594849431296436), np.float64(1.9020612832280976)]",0.22188313275498395,0.5399472096468511,-53.20320597214463,9,1,0.15805888175964355
39,0.4741417384765931,2,"[np.float64(1.5508510089035454), np.float64(0.3662150339562598), np.float64(1.7500891542060342), np.float64(1.0261192766740759), np.float64(1.7996492310987737), np.float64(1.6197249862998988), np.float64(0.9079056584915435), np.float64(0.14269168580822306), np.float64(0.6104869828313976), np.float64(1.129105007855647), np.float64(1.3036086176696797), np.float64(0.5899866023230843), np.float64(0.36477654073836585), np.float64(1.6863674499186683), np.float64(1.970364143336749), np.float64(1.098811346375103), np.float64(0.4261906431117766), np.float64(0.617383920386801)]",0.42827882733691425,0.5444000130772041,-9.672827219775114,10,1,0.2676417827606201
39,0.4741417384765931,3,"[np.float64(0.1349422854401868), np.float64(1.837167732464948), np.float64(0.3237270574912682), np.float64(1.1953813034770817), np.float64(0.6207049193056914), np.float64(1.1529382047800074), np.float64(1.3376987378685419), np.float64(1.676509427043683), np.float64(0.4922004163451461), np.float64(0.12089207445111291), np.float64(0.3600826971307338), np.float64(1.8100354195113997), np.float64(1.760391147368779), np.float64(1.2350848941235857), np.float64(1.2409820348239413), np.float64(1.3635696816378853), np.float64(0.4332054293845542), np.float64(1.8373826972574234)]",0.26178791070791796,0.5146078264250811,-44.78699311538429,9,1,0.15123605728149414
39,0.4741417384765931,4,"[np.float64(0.8956639972949388), np.float64(0.8279632036740452), np.float64(1.0859436400373912), np.float64(0.18923533687260458), np.float64(0.41593840063655085), np.float64(1.5022638712101037), np.float64(0.2573174690577403), np.float64(1.2459890079861375), np.float64(0.5661633083945098), np.float64(0.8396616666797554), np.float64(0.6485180998643297), np.float64(0.7757781612834034), np.float64(1.4661872198500663), np.float64(0.6645312596840325), np.float64(1.1761688165641047), np.float64(1.0044957641782892), np.float64(1.3609752141890314), np.float64(1.87997650471704)]",0.6334296456009287,0.4350735013793568,33.59499790845754,9,1,0.1362440586090088
39,0.4741417384765931,5,"[np.float64(1.4918869846994756), np.float64(0.5083867193224378), np.float64(0.1592479566164409), np.float64(0.5983016841696677), np.float64(1.2306480683304841), np.float64(0.19770904562007566), np.float64(1.043095869682349), np.float64(1.2340014129420895), np.float64(0.7350633925522255), np.float64(1.5647331871170616), np.float64(0.3025366809541664), np.float64(0.24276178529803666), np.float64(1.4835586367868463), np.float64(1.041433500791777), np.float64(1.4079645532126983), np.float64(0.9261719433471178), np.float64(0.5681638631543029), np.float64(1.6562944035809795)]",0.2791906313930781,0.6357699630063988,-41.11663059022996,8,1,0.14954590797424316
39,0.4741417384765931,6,"[np.float64(1.6188901700410605), np.float64(1.4199232946234108), np.float64(0.6170757607369292), np.float64(1.2214382670512653), np.float64(0.7858504041860509), np.float64(0.2740059393206049), np.float64(1.8428957933782613), np.float64(0.35995539874602667), np.float64(1.9054509722595245), np.float64(0.9474109686201159), np.float64(0.45175256479337733), np.float64(1.1296118000188804), np.float64(1.7585970881651756), np.float64(1.4912272841781662), np.float64(1.6324661809367544), np.float64(1.351688396750363), np.float64(1.4153254725839197), np.float64(1.7134717379741067)]",0.2614918343337642,0.6081878233360625,-44.84943781285071,12,1,0.26429128646850586
39,0.4741417384765931,7,"[np.float64(0.5743692168324532), np.float64(1.029907430921967), np.float64(0.5202979394572442), np.float64(1.9765692151936292), np.float64(1.893712745404565), np.float64(0.1749109416001612), np.float64(1.4405928277798081), np.float64(1.857971803089765), np.float64(0.4430931557419337), np.float64(1.179095938049996), np.float64(1.8394277654172795), np.float64(0.1644973593130178), np.float64(1.4250985077689957), np.float64(0.6649631140078465), np.float64(1.8563527712154078), np.float64(1.9450106658141986), np.float64(1.8941063293155243), np.float64(1.0010070116491812)]",0.42033738303653223,0.437353149692691,-11.347736567747242,10,1,0.15053606033325195
39,0.4741417384765931,8,"[np.float64(1.7378810368796955), np.float64(1.7046438572166336), np.float64(0.7062908991621857), np.float64(1.6749394008862868), np.float64(0.17031450595943598), np.float64(1.2329127691159008), np.float64(0.5370167908466358), np.float64(0.32907708297682975), np.float64(0.24621108309549739), np.float64(1.4229486741684654), np.float64(0.7457624311593256), np.float64(1.4770568659046468), np.float64(0.2241770475179905), np.float64(0.6990516418781596), np.float64(1.1250334555131407), np.float64(1.6023740131940307), np.float64(0.7056297555709328), np.float64(1.2891936152303172)]",0.22166533260384114,0.9692601752645663,-53.24914163514756,13,1,0.40874600410461426
39,0.4741417384765931,9,"[np.float64(1.7833577216487555), np.float64(1.2701400575463786), np.float64(0.5426230020319042), np.float64(0.14636148495742224), np.float64(1.7531878604117668), np.float64(0.14041188061573556), np.float64(1.7619331780999787), np.float64(1.1049805546517026), np.float64(1.8842286271745026), np.float64(1.617688147969964), np.float64(1.9960748100133412), np.float64(0.7663524493582493), np.float64(1.557657748969141), np.float64(0.8636687358575601), np.float64(1.0117636785774267), np.float64(1.292260380114903), np.float64(1.7599865169540436), np.float64(1.9697585914786606)]",0.5827062894426707,0.3651607565776949,22.897066880231446,10,1,0.13742995262145996
39,0.4741417384765931,10,"[np.float64(1.5597194863425845), np.float64(0.8937568861179341), np.float64(0.9005783043264333), np.float64(1.5014063730188938), np.float64(0.5536765769597745), np.float64(0.3099008149496498), np.float64(0.7737820995174753), np.float64(0.6457540841427553), np.float64(0.6629854288663811), np.float64(0.5438547269948288), np.float64(0.17997706030908758), np.float64(0.13396047599348623), np.float64(1.9766725404984598), np.float64(0.9127689540981384), np.float64(0.8302206296033952), np.float64(1.3913298371168326), np.float64(0.5146823869436219), np.float64(1.904926249505428)]",0.4545266428983643,0.4974251872962031,-4.1369687556408,11,1,0.1951310634613037
80,0.4864603499171478,1,"[np.float64(1.594055527389549), np.float64(0.2698809043932931), np.float64(0.8934034739913639), np.float64(1.770324784368113), np.float64(1.8949908423536794), np.float64(0.9880628713747525), np.float64(1.2654816395003445), np.float64(0.4173644975749429), np.float64(1.9832203896602554), np.float64(0.5401762326285424), np.float64(1.8911903708567386), np.float64(1.3343286330855), np.float64(1.2546999102698322), np.float64(1.0741081709313662), np.float64(0.5382726422637415), np.float64(0.4354032608104657), np.float64(0.5189237972333332), np.float64(0.45423269807408356)]",0.7843711555665909,0.37533791219918267,61.24051131817468,11,1,0.1679210662841797
80,0.4864603499171478,2,"[np.float64(1.5812104997768313), np.float64(0.7652379924167871), np.float64(0.2099010854704531), np.float64(1.9412949972675415), np.float64(1.7791931814305086), np.float64(1.8627293380709045), np.float64(1.9903248630282269), np.float64(0.43040097351702583), np.float64(0.8528598359150517), np.float64(1.5406531038377733), np.float64(1.4224391743022051), np.float64(0.3924022220457246), np.float64(1.6500829374821737), np.float64(0.5264370864896553), np.float64(0.5252534681629838), np.float64(1.1202514034974858), np.float64(1.2265858761992359), np.float64(1.202163794891841)]",0.5594137581347915,0.44297490265995015,14.996784060626709,9,1,0.11646008491516113
80,0.4864603499171478,3,"[np.float64(0.27382499105573427), np.float64(1.7671756389977227), np.float64(0.6046400809185415), np.float64(0.34607835043732793), np.float64(1.7886213517510565), np.float64(1.9157378466365313), np.float64(1.7380424728043562), np.float64(1.6380805419772684), np.float64(1.3449597632141412), np.float64(1.1466290041573646), np.float64(0.26527484383167926), np.float64(0.8760611048343275), np.float64(0.8081081823233965), np.float64(0.5935321891446198), np.float64(1.4744982160083113), np.float64(1.0421638966496645), np.float64(0.2539878102245311), np.float64(0.5183480837046415)]",0.2627387805577115,0.5082025129098936,-45.989682282952714,13,1,0.2297506332397461
80,0.4864603499171478,4,"[np.float64(1.3981916509532322), np.float64(0.24464863303157036), np.float64(1.7172931366926605), np.float64(1.040778401326551), np.float64(1.0131144969206312), np.float64(1.2255747908530834), np.float64(1.6668938352577833), np.float64(0.7608374950141668), np.float64(1.3882306898622208), np.float64(1.174890731592003), np.float64(0.6073537133219005), np.float64(1.7693969740748001), np.float64(1.6151094410531632), np.float64(1.3510584858510084), np.float64(1.7161052852790595), np.float64(1.7478589818236243), np.float64(1.445889655758566), np.float64(1.6903253238909768)]",0.7064870243749652,0.35569759682515373,45.230135301940145,10,1,0.1595761775970459
80,0.4864603499171478,5,"[np.float64(1.4251957771716388), np.float64(1.3922674663445707), np.float64(1.2753616186088501), np.float64(1.5301616151595183), np.float64(0.40134970005684), np.float64(1.7736544424779639), np.float64(1.7565027027159408), np.float64(0.15556983776566238), np.float64(1.669051826073049), np.float64(0.34485274819954587), np.float64(0.7367258230923696), np.float64(1.5126656869540547), np.float64(0.4054438024917856), np.float64(1.654137345826218), np.float64(1.6810549381197095), np.float64(1.0641886941455887), np.float64(0.11213315626198381), np.float64(0.6453724530323343)]",0.761201591493947,0.8506429317739619,56.477622816246395,8,1,0.11539006233215332
80,0.4864603499171478,6,"[np.float64(1.27216114491391), np.float64(1.9642537382521046), np.float64(1.30044570133167), np.float64(0.5936268040219036), np.float64(1.3046108358892614), np.float64(1.1259722214601253), np.float64(1.5817062507871729), np.float64(0.30326321377122095), np.float64(1.5459530147538532), np.float64(1.1284064994846095), np.float64(1.9296848073320898), np.float64(0.7495571154735036), np.float64(1.3019815969545014), np.float64(1.8708534004690331), np.float64(0.2947684831822906), np.float64(1.8807341257492571), np.float64(1.4069828723715454), np.float64(0.22889041229982662)]",0.25933456695960366,0.852924466152349,-46.68947489681891,9,1,0.15886974334716797
80,0.4864603499171478,7,"[np.float64(0.6718307771989509), np.float64(1.445526968426035), np.float64(0.22796614279066624), np.float64(1.2061238743349192), np.float64(0.7571778082106178), np.float64(1.2797394837582066), np.float64(0.18690986424377443), np.float64(1.7559199316895149), np.float64(1.949629041437054), np.float64(1.9408679250428138), np.float64(1.524338480311557), np.float64(0.34716385624820073), np.float64(1.540700072265143), np.float64(0.1467151412717229), np.float64(0.1420347479050948), np.float64(0.7148594163841283), np.float64(1.0284220617688649), np.float64(1.563774093834807)]",0.4861099803859279,0.38785134085099776,-0.07202427315599146,8,1,0.10096096992492676
80,0.4864603499171478,8,"[np.float64(1.3982612155523597), np.float64(0.9472151421158218), np.float64(0.6198906659351652), np.float64(1.994536550299651), np.float64(0.9097444742483486), np.float64(0.9576353462263834), np.float64(0.41088526026417144), np.float64(1.6101381426248658), np.float64(1.4179962289848282), np.float64(0.5194622642986447), np.float64(0.2565239866701011), np.float64(1.3929486739419548), np.float64(1.3435713071341568), np.float64(0.6191931012965977), np.float64(1.9066407682757796), np.float64(0.3870099943837104), np.float64(0.9214361219809436), np.float64(1.8928702483184379)]",0.31804072363381053,0.8818177612413831,-34.62144989042209,10,1,0.25450897216796875
80,0.4864603499171478,9,"[np.float64(0.8974819021596323), np.float64(1.3131993005617626), np.float64(0.8554293561293091), np.float64(0.621008884462473), np.float64(1.9695575311236735), np.float64(0.8777346119985817), np.float64(1.7987884869903554), np.float64(0.5369137511930637), np.float64(0.5048989376476583), np.float64(0.1591547574805716), np.float64(1.3381669682141815), np.float64(0.8002000530751462), np.float64(1.7422806746953103), np.float64(0.9990988227139586), np.float64(1.9395675130379713), np.float64(0.45249847983593017), np.float64(1.7503840191156603), np.float64(1.5755340203043093)]",0.7623076989155528,0.32958486072338067,56.705001557760326,10,1,0.12329888343811035
80,0.4864603499171478,10,"[np.float64(1.5647515048236988), np.float64(1.7050881334220864), np.float64(1.545945582791698), np.float64(1.2898186110996892), np.float64(0.34936526759653636), np.float64(0.16179974103337863), np.float64(1.849610910849805), np.float64(1.2716355975894023), np.float64(1.613420852854735), np.float64(1.0148924678738451), np.float64(0.3228855590285495), np.float64(0.33785300518484584), np.float64(1.4025740457350455), np.float64(0.917581200308979), np.float64(0.48099698073063973), np.float64(1.03402963880873), np.float64(0.22199698044275476), np.float64(1.2057456636373576)]",0.578828749718566,0.4597957685953462,18.987857862855638,11,1,0.17578387260437012
52,0.4928885256865394,1,"[np.float64(0.6110874684266856), np.float64(1.6153622912106573), np.float64(0.6896877219547901), np.float64(0.9649182832554223), np.float64(0.12207902582539121), np.float64(0.23764908680966187), np.float64(0.8457377571727012), np.float64(1.0118837859625347), np.float64(1.240039041426677), np.float64(0.6541588995476761), np.float64(1.4204655836404307), np.float64(1.7342325546594886), np.float64(1.5817168788973646), np.float64(0.17527576816187856), np.float64(1.012963199789875), np.float64(0.2993673389945323), np.float64(0.5598855301388022), np.float64(1.974658927207578)]",0.06936825524263845,0.7399016123515857,-85.92617769991377,9,1,0.23304510116577148
52,0.4928885256865394,2,"[np.float64(0.37074153151287514), np.float64(1.0478874915575764), np.float64(1.2744958952044263), np.float64(1.4346834440337974), np.float64(1.1633324986251368), np.float64(0.11856461009644896), np.float64(0.7202764856635846), np.float64(1.0836521224309517), np.float64(0.2669463483751834), np.float64(0.7661911692974435), np.float64(0.16308590670359646), np.float64(0.24929914459453942), np.float64(0.8541542247830325), np.float64(0.35215993268181467), np.float64(1.1783276116969605), np.float64(1.4099834413608048), np.float64(1.6211147283072573), np.float64(0.48028546406513917)]",0.6724355170280534,0.46228342905700237,36.42750479764665,13,1,0.1928541660308838
52,0.4928885256865394,3,"[np.float64(0.4182169062922325), np.float64(0.29867889663536046), np.float64(1.3092174741329097), np.float64(1.442303880325112), np.float64(0.16001367516871987), np.float64(1.8788032678630107), np.float64(0.19874543893779759), np.float64(1.1284630370720339), np.float64(1.4472149869567412), np.float64(1.7548413351175625), np.float64(1.4567651710516127), np.float64(1.6232833578326045), np.float64(0.7449553658313315), np.float64(1.6481677161183732), np.float64(0.25221820813088275), np.float64(1.8001516465150025), np.float64(1.1404255146920987), np.float64(1.652865762928738)]",0.057401105050324475,0.6807576345814325,-88.35414052896219,12,1,0.25850701332092285
52,0.4928885256865394,4,"[np.float64(0.9594047405847702), np.float64(1.3227976208733974), np.float64(1.1001650557786151), np.float64(1.4900200913351305), np.float64(0.2550969658581202), np.float64(0.21466895958207122), np.float64(0.5694961446192782), np.float64(0.4031348922150578), np.float64(1.756388776525183), np.float64(0.5165065759802842), np.float64(1.9541439860563494), np.float64(0.740102004365103), np.float64(0.4460240398085286), np.float64(1.6004271635707104), np.float64(1.3515447734516646), np.float64(1.046571861260964), np.float64(1.1551907467814992), np.float64(1.4664833787173013)]",0.07635773116257383,0.9899352151778751,-84.5081134611085,20,1,0.5890610218048096
52,0.4928885256865394,5,"[np.float64(0.5340640085294676), np.float64(1.9930344405078095), np.float64(1.9521070080788878), np.float64(1.33561880405918), np.float64(0.47913065676537575), np.float64(1.3924336606194534), np.float64(0.2371769770604341), np.float64(0.15823975419103153), np.float64(0.589597488171306), np.float64(0.9789836178047009), np.float64(1.7497177602759229), np.float64(1.4816212325559852), np.float64(1.5111423902799639), np.float64(0.9084373354513432), np.float64(0.7572764858392295), np.float64(0.8049736496707451), np.float64(1.9765341710985098), np.float64(0.1762074636837167)]",0.02443203689219331,0.9899352151778751,-95.04309075603614,20,1,0.39719486236572266
52,0.4928885256865394,6,"[np.float64(1.7473598426326522), np.float64(1.1994832762875474), np.float64(0.9333692964602218), np.float64(1.4779895547887594), np.float64(1.0246709887069354), np.float64(1.759504152355155), np.float64(1.8113335416213912), np.float64(0.9012697610595652), np.float64(0.6259728147465979), np.float64(1.2254656243273883), np.float64(1.8334903566717127), np.float64(0.5002581591107664), np.float64(1.2836365087706172), np.float64(1.299964418175789), np.float64(1.492914742589034), np.float64(0.3499786017417936), np.float64(1.4600674328959682), np.float64(1.8271617892647178)]",0.3777493583237188,0.5536887634464948,-23.360082729141325,10,1,0.1519942283630371
52,0.4928885256865394,7,"[np.float64(0.44139790685345975), np.float64(0.5513323173553675), np.float64(1.9456506786791152), np.float64(0.44385621014803056), np.float64(1.7233316774022003), np.float64(1.035327927251266), np.float64(0.5697390413660364), np.float64(1.7544248124177715), np.float64(0.9460799845050644), np.float64(1.0781529724664114), np.float64(0.7825434018595547), np.float64(1.2266066177263621), np.float64(0.41069535791154327), np.float64(0.8430549196383453), np.float64(1.941883412437046), np.float64(0.5904535221321423), np.float64(1.3477996626284552), np.float64(0.7178611220269202)]",0.13797168275229765,0.5855890848276025,-72.00752795774292,11,1,0.21616888046264648
52,0.4928885256865394,8,"[np.float64(1.5695989388045413), np.float64(0.34865995536486466), np.float64(1.9426599856492348), np.float64(0.9622001286289146), np.float64(0.5484958803582815), np.float64(0.23964381992702405), np.float64(0.42254001966632737), np.float64(1.0875705022564335), np.float64(0.7403060352194439), np.float64(1.674878395176958), np.float64(0.9186862949574313), np.float64(0.5725571179164968), np.float64(1.272575474547657), np.float64(1.442876712082347), np.float64(0.4173796250118047), np.float64(0.4184765109478035), np.float64(0.16967571117373165), np.float64(1.4991638286247169)]",0.3629371033152591,0.5590583376967513,-26.365276446691936,11,1,0.20831894874572754
52,0.4928885256865394,9,"[np.float64(1.3612286024814295), np.float64(1.0017986639246463), np.float64(1.7039238530414744), np.float64(1.630773290605101), np.float64(1.212173292353829), np.float64(1.7497154329751914), np.float64(0.4910982990698597), np.float64(0.31264727685568294), np.float64(0.6125242618822803), np.float64(0.20846502656969823), np.float64(1.1092221032019607), np.float64(1.8795508153604268), np.float64(0.17475272727016833), np.float64(0.3320088366190509), np.float64(0.959178153738527), np.float64(1.8743625333030192), np.float64(0.700696599455826), np.float64(1.0637461365079457)]",0.2983637146401481,0.7485249327443475,-39.46628921325358,8,1,0.1700589656829834
52,0.4928885256865394,10,"[np.float64(0.17898843219574498), np.float64(0.3818520818279688), np.float64(1.974597233621809), np.float64(1.9337255232284865), np.float64(0.10938596377537828), np.float64(1.908442392304154), np.float64(1.3143278818494506), np.float64(1.7490447595880418), np.float64(0.9640057257043323), np.float64(1.0796324543005755), np.float64(1.0288085024881484), np.float64(1.3670420893375983), np.float64(0.3653373840369945), np.float64(0.1569498207580881), np.float64(0.6850668890232627), np.float64(1.4388934491996286), np.float64(0.4835215590336019), np.float64(1.3795216233173428)]",0.2349148966825858,0.47980637657824105,-52.339142739146695,11,1,0.16994214057922363
1,0.4945586363900602,1,"[np.float64(1.9428328876038137), np.float64(0.2784113599998949), np.float64(1.37794402462774), np.float64(0.9431254166786851), np.float64(1.7494702833172602), np.float64(0.43658459995003324), np.float64(1.4159893092297124), np.float64(1.6924190503314094), np.float64(1.894767017000644), np.float64(1.398171253750327), np.float64(1.044632051616012), np.float64(1.2739097563823063), np.float64(1.7509194705095645), np.float64(1.1841585186137764), np.float64(0.15773541342399003), np.float64(1.8688025214632578), np.float64(1.4101008269599662), np.float64(1.3853754329767682)]",0.6699488523244188,0.4097806751147346,35.46398809544349,11,1,0.23970413208007812
1,0.4945586363900602,2,"[np.float64(0.5097827895556626), np.float64(1.3518823934420485), np.float64(0.8483423707429011), np.float64(1.3373426563788349), np.float64(0.3025267575851824), np.float64(1.3499060787457684), np.float64(1.9988860789642664), np.float64(0.19160287383505645), np.float64(1.9566309500205028), np.float64(0.8731251253734541), np.float64(1.7544315556407923), np.float64(1.5865324197107196), np.float64(1.1773308958746687), np.float64(1.5030534975775203), np.float64(1.769179566472561), np.float64(0.8678666111369626), np.float64(0.7213630069701535), np.float64(1.368427432570811)]",0.026059748583001863,0.8534190595308987,-94.73070599409198,10,1,0.5641188621520996
1,0.4945586363900602,3,"[np.float64(1.6349072896883912), np.float64(1.54834175607557), np.float64(1.6158459328314054), np.float64(0.9276082981445727), np.float64(1.653885010732541), np.float64(0.32839720520415605), np.float64(1.134529286125614), np.float64(0.11094145494643098), np.float64(0.7167130768105135), np.float64(0.7962769162556559), np.float64(0.8527281140575852), np.float64(1.421387692710738), np.float64(0.8382603924136569), np.float64(0.9525178829828082), np.float64(0.5513338486612221), np.float64(0.8091784040957462), np.float64(0.5318122917999878), np.float64(0.2390722551600429)]",0.11355724101244835,0.6223983450977073,-77.03866990548612,11,1,0.1983051300048828
1,0.4945586363900602,4,"[np.float64(1.246552327424618), np.float64(1.369604317254531), np.float64(1.2770316574182674), np.float64(0.9806386832210874), np.float64(0.8215929823405366), np.float64(1.7403339341864679), np.float64(1.0862553917588142), np.float64(1.0104455674964887), np.float64(0.1487199250322278), np.float64(0.748370872489697), np.float64(0.8223716756931284), np.float64(0.8577632837041109), np.float64(1.2023275015319312), np.float64(1.113844838781069), np.float64(1.2550196763075447), np.float64(1.5532781969300435), np.float64(1.6446729035605776), np.float64(1.4644338448303393)]",0.3680057426283252,0.49805568086640123,-25.589057484767547,10,1,0.16637802124023438
1,0.4945586363900602,5,"[np.float64(1.9154950223143759), np.float64(0.1346419070850871), np.float64(0.47197817279873755), np.float64(0.11436946245847003), np.float64(1.3302019568937458), np.float64(1.806258043004975), np.float64(0.5626163634949686), np.float64(1.8613656351129826), np.float64(0.21450804155016562), np.float64(1.875428450930477), np.float64(0.7680831057553054), np.float64(0.2926995740535114), np.float64(1.0231563424540187), np.float64(0.5878754786689651), np.float64(0.6412585137276534), np.float64(0.6838509333599445), np.float64(1.6257492058820604), np.float64(1.1244064256829835)]",0.15222768672345488,0.8897280311119656,-69.21948672565647,11,1,0.32593393325805664
1,0.4945586363900602,6,"[np.float64(0.6914846283964069), np.float64(1.259634188290745), np.float64(1.4606862810240677), np.float64(0.6179856013937142), np.float64(0.8857432928981679), np.float64(0.33158357734020033), np.float64(0.4441837641158926), np.float64(1.3941239225334674), np.float64(0.4447328606216912), np.float64(1.0978104289674142), np.float64(1.447187897272622), np.float64(0.3030661538800133), np.float64(1.1778932172949166), np.float64(0.5874692890325911), np.float64(1.9295610629514015), np.float64(1.018736728767857), np.float64(1.6313858445728004), np.float64(1.1454304300968974)]",0.3887706311251202,0.48912926247887795,-21.390386797634363,9,1,0.15330982208251953
1,0.4945586363900602,7,"[np.float64(0.1824838124241564), np.float64(1.3029876136286425), np.float64(1.9076663501926483), np.float64(1.2430624582780292), np.float64(1.6564588329109013), np.float64(1.7799922803619748), np.float64(0.5333515667029717), np.float64(0.5028851958256306), np.float64(1.2608638788168842), np.float64(0.8809540926327389), np.float64(1.6957364754467685), np.float64(1.8100439344562211), np.float64(0.7715006206751643), np.float64(0.5500540620515159), np.float64(1.5829984789633373), np.float64(0.6221314675414585), np.float64(1.662967205175989), np.float64(0.9051026819326493)]",0.27967786934975436,0.4967279054128148,-43.448996990283796,11,1,0.2543599605560303
1,0.4945586363900602,8,"[np.float64(1.368344808653794), np.float64(0.2815170962858695), np.float64(1.2853327168854887), np.float64(0.9583585896007353), np.float64(1.2145560800334008), np.float64(0.4192269947152405), np.float64(1.500060115393946), np.float64(1.7393144473321343), np.float64(0.5118056201724737), np.float64(0.28185765548830727), np.float64(0.14491331348803915), np.float64(1.3197458508422053), np.float64(1.2534786685686834), np.float64(1.138725084156733), np.float64(0.5406994826203533), np.float64(0.8427213922204778), np.float64(1.2295050368537288), np.float64(1.0438570318324218)]",0.38955393435409214,0.962789588034332,-21.232002498718973,12,1,0.37490296363830566
1,0.4945586363900602,9,"[np.float64(1.9767924884082857), np.float64(0.35923552985779295), np.float64(1.4207746526904281), np.float64(0.868205659398155), np.float64(0.913579268358668), np.float64(1.4634357547505348), np.float64(1.4156286875163022), np.float64(1.9833863880341578), np.float64(0.34394914996283793), np.float64(0.29780833382991606), np.float64(1.4762437525446082), np.float64(1.1989351423121772), np.float64(0.6209052664636311), np.float64(0.2508968010790745), np.float64(0.262750674233218), np.float64(1.7989626618618246), np.float64(0.4645479169656115), np.float64(0.7144059680194894)]",0.06455725367980847,0.6802229031332331,-86.94649149167988,12,1,0.44882702827453613
1,0.4945586363900602,10,"[np.float64(0.5306471642312772), np.float64(0.7744929810806809), np.float64(0.2319053012175774), np.float64(1.0862136027257137), np.float64(0.2284638708252083), np.float64(1.6206773648624868), np.float64(0.5440529556298227), np.float64(1.12602263774857), np.float64(1.7721502663667705), np.float64(1.3366670011896689), np.float64(1.1126197944475371), np.float64(0.7162341309192136), np.float64(0.732703634810576), np.float64(1.3720252148765613), np.float64(1.9888647863202182), np.float64(1.3574944607138193), np.float64(1.1597884930030473), np.float64(1.4882359694545675)]",0.5392921269453428,0.45264299323662865,9.045133835252878,9,1,0.15912604331970215
